date,title,url,source,llm_pseudo_label,close_price,next_day_close_price,actual_price_return_pct,actual_price_label,text_for_llm
2025-01-28,Office Coffee Giant Eurest Rolls Out Direct Coffee Brand,https://dailycoffeenews.com/2025/01/28/office-coffee-giant-eurest-rolls-out-direct-coffee-brand/,dailycoffeenews,neutral,357.5,366.5499877929687,2.53146511691432,중립,title: office coffee giant eurest rolls out direct coffee brand
2025-01-28,Duck Donuts CEO Betsy Hamm steps down amid corporate layoffs,https://www.worldcoffeeportal.com/news/duck-donuts-ceo-betsy-hamm-steps-down-amid-corporate-layoffs/,worldcoffeeportal,neutral,357.5,366.5499877929687,2.53146511691432,중립,title: duck donuts ceo betsy hamm steps down amid corporate layoffs
2025-01-28,New and renovated stores lift Phuc Long Coffee & Tea’s full-year revenues,https://www.worldcoffeeportal.com/news/new-and-renovated-stores-lift-phuc-long-coffee-teas-full-year-revenues/,worldcoffeeportal,neutral,357.5,366.5499877929687,2.53146511691432,중립,title: new and renovated stores lift phuc long coffee & tea’s full-year revenues
2025-01-28,"Inside One of France’s Most Enduring Roasteries, Brûlerie du Léon",https://dailycoffeenews.com/2025/01/28/inside-one-of-frances-most-enduring-roasteries-brulerie-du-leon/,dailycoffeenews,neutral,357.5,366.5499877929687,2.53146511691432,중립,"title: inside one of france’s most enduring roasteries, brûlerie du léon"
2025-01-29,Hotel Chocolat announces US relaunch and UK growth plan,https://www.worldcoffeeportal.com/news/hotel-chocolat-announces-us-relaunch-and-uk-growth-plan/,worldcoffeeportal,neutral,366.5499877929687,373.3999938964844,1.8687781562237122,중립,title: hotel chocolat announces us relaunch and uk growth plan
2025-01-29,"Canvas Coffee + Art House Stretches Out in Greenville, SC",https://dailycoffeenews.com/2025/01/29/canvas-coffee-art-house-stretches-out-in-greenville-sc/,dailycoffeenews,neutral,366.5499877929687,373.3999938964844,1.8687781562237122,중립,"title: canvas coffee + art house stretches out in greenville, sc"
2025-01-29,Louisiana-Born CC’s Coffee Launches Franchise Program,https://dailycoffeenews.com/2025/01/29/louisiana-born-ccs-coffee-launches-franchise-program/,dailycoffeenews,neutral,366.5499877929687,373.3999938964844,1.8687781562237122,중립,title: louisiana-born cc’s coffee launches franchise program
2025-01-29,"Carlo Di Ruocco, the Original Mr. Espresso, Dies at 90",https://dailycoffeenews.com/2025/01/29/carlo-di-ruocco-the-original-mr-espresso-dies-at-90/,dailycoffeenews,neutral,366.5499877929687,373.3999938964844,1.8687781562237122,중립,"title: carlo di ruocco, the original mr. espresso, dies at 90"
2025-01-30,Value in the spotlight as competition heats up in £6.1bn UK branded coffee shop market,https://www.worldcoffeeportal.com/news/value-in-the-spotlight-as-competition-heats-up-in-6-1bn-uk-branded-coffee-shop-market/,worldcoffeeportal,neutral,373.3999938964844,377.8500061035156,1.1917547615881596,중립,title: value in the spotlight as competition heats up in £6.1bn uk branded coffee shop market
2025-01-30,Subscription Service Podium Coffee Club Champions Award-Winning Roasters,https://dailycoffeenews.com/2025/01/30/subscription-service-podium-coffee-club-champions-award-winning-roasters/,dailycoffeenews,neutral,373.3999938964844,377.8500061035156,1.1917547615881596,중립,title: subscription service podium coffee club champions award-winning roasters
2025-01-30,"Study: With Reusable Cup Schemes, Gambling Trumps Morality",https://dailycoffeenews.com/2025/01/30/study-with-reusable-cup-schemes-gambling-trumps-morality/,dailycoffeenews,neutral,373.3999938964844,377.8500061035156,1.1917547615881596,중립,"title: study: with reusable cup schemes, gambling trumps morality"
2025-01-31,UK’s Pret A Manger to make South Africa debut in February 2025,https://www.worldcoffeeportal.com/news/uks-pret-a-manger-to-make-south-africa-debut-in-february-2025/,worldcoffeeportal,neutral,377.8500061035156,380.8999938964844,0.8071953800983073,중립,title: uk’s pret a manger to make south africa debut in february 2025
2025-01-31,Coffee Island launches in India with four-year growth plan,https://www.worldcoffeeportal.com/news/coffee-island-launches-in-india-with-four-year-growth-plan/,worldcoffeeportal,neutral,377.8500061035156,380.8999938964844,0.8071953800983073,중립,title: coffee island launches in india with four-year growth plan
2025-01-31,Making Coffee Pods Recyclable is One Thing; Getting Them Recycled is Another,https://dailycoffeenews.com/2025/01/31/making-coffee-pods-recyclable-is-one-thing-getting-them-recycled-is-another/,dailycoffeenews,neutral,377.8500061035156,380.8999938964844,0.8071953800983073,중립,title: making coffee pods recyclable is one thing; getting them recycled is another
2025-01-31,Weekly Coffee News: Black is Beautiful Box + Record-High Prices,https://dailycoffeenews.com/2025/01/31/weekly-coffee-news-black-is-beautiful-box-record-high-prices/,dailycoffeenews,price-up,377.8500061035156,380.8999938964844,0.8071953800983073,중립,title: weekly coffee news: black is beautiful box + record-high prices
2025-02-03,Lviv Croissants continues international expansion with France debut,https://www.worldcoffeeportal.com/news/lviv-croissants-continues-international-expansion-with-france-debut/,worldcoffeeportal,neutral,380.8999938964844,383.3500061035156,0.6432166569414752,중립,title: lviv croissants continues international expansion with france debut
2025-02-03,Grind achieves record revenues as high street outlets surpass pre-pandemic sales,https://www.worldcoffeeportal.com/news/grind-achieves-record-revenues-as-high-street-outlets-surpass-pre-pandemic-sales/,worldcoffeeportal,neutral,380.8999938964844,383.3500061035156,0.6432166569414752,중립,title: grind achieves record revenues as high street outlets surpass pre-pandemic sales
2025-02-03,Longtime Long Island Roaster Georgio’s Coffee Opens Second Cafe in 20 Years,https://dailycoffeenews.com/2025/02/03/longtime-long-island-roaster-georgios-coffee-opens-second-cafe-in-20-years/,dailycoffeenews,neutral,380.8999938964844,383.3500061035156,0.6432166569414752,중립,title: longtime long island roaster georgio’s coffee opens second cafe in 20 years
2025-02-03,Vancouver’s Artigiano Acquires Organic Specialist Salt Spring Coffee,https://dailycoffeenews.com/2025/02/03/vancouvers-artigiano-acquires-organic-specialist-salt-spring-coffee/,dailycoffeenews,neutral,380.8999938964844,383.3500061035156,0.6432166569414752,중립,title: vancouver’s artigiano acquires organic specialist salt spring coffee
2025-02-04,Brazil Rescued 200+ Coffee Workers from ‘Slave-Like’ Conditions in 2024,https://dailycoffeenews.com/2025/02/04/brazil-rescued-200-coffee-workers-from-slave-like-conditions-in-2024/,dailycoffeenews,neutral,383.3500061035156,397.75,3.756356767240003,중립,title: brazil rescued 200+ coffee workers from ‘slave-like’ conditions in 2024
2025-02-04,"Prismatic Coffee Roasters Opens Colorful First Cafe in Salem, OR",https://dailycoffeenews.com/2025/02/04/prismatic-coffee-roasters-opens-colorful-first-cafe-in-salem-or/,dailycoffeenews,neutral,383.3500061035156,397.75,3.756356767240003,중립,"title: prismatic coffee roasters opens colorful first cafe in salem, or"
2025-02-04,Nestlé eyes India market for Starbucks retail range,https://www.worldcoffeeportal.com/news/nestle-eyes-india-market-for-starbucks-retail-range/,worldcoffeeportal,neutral,383.3500061035156,397.75,3.756356767240003,중립,title: nestlé eyes india market for starbucks retail range
2025-02-04,South Korea’s SPC Group commences premium rebrand for Caffè Pascucci,https://www.worldcoffeeportal.com/news/south-koreas-spc-group-commences-premium-rebrand-for-caffe-pascucci/,worldcoffeeportal,neutral,383.3500061035156,397.75,3.756356767240003,중립,title: south korea’s spc group commences premium rebrand for caffè pascucci
2025-02-05,NoFi Slow Bar Takes Its Time in San Antonio,https://dailycoffeenews.com/2025/02/05/nofi-slow-bar-takes-its-time-in-san-antonio/,dailycoffeenews,neutral,397.75,403.9500122070313,1.5587711394170476,중립,title: nofi slow bar takes its time in san antonio
2025-02-05,"Design Details: Inside ‘The Box’ at Klim Coffee in Victoria, Australia",https://dailycoffeenews.com/2025/02/05/design-details-inside-the-box-at-klim-coffee-in-victoria-australia/,dailycoffeenews,neutral,397.75,403.9500122070313,1.5587711394170476,중립,"title: design details: inside ‘the box’ at klim coffee in victoria, australia"
2025-02-05,Three Questions with Coffee Expert Beamlak Bekele,https://dailycoffeenews.com/2025/02/05/three-questions-with-coffee-expert-beamlak-bekele/,dailycoffeenews,neutral,397.75,403.9500122070313,1.5587711394170476,중립,title: three questions with coffee expert beamlak bekele
2025-02-05,Study: Coffee Linked to Improved Cognitive Function in Patients with Atrial Fibrillation,https://dailycoffeenews.com/2025/02/05/study-coffee-linked-to-improved-cognitive-function-in-patients-with-atrial-fibrillation/,dailycoffeenews,neutral,397.75,403.9500122070313,1.5587711394170476,중립,title: study: coffee linked to improved cognitive function in patients with atrial fibrillation
2025-02-05,The Freezing of USAID is an Abject Disaster for the Global Coffee Sector,https://dailycoffeenews.com/2025/02/05/the-freezing-of-usaid-is-an-abject-disaster-for-the-global-coffee-sector/,dailycoffeenews,price-up,397.75,403.9500122070313,1.5587711394170476,중립,title: the freezing of usaid is an abject disaster for the global coffee sector
2025-02-05,Coffee Supreme invests in Sydney-based specialty coffee roaster Gabriel Coffee,https://www.worldcoffeeportal.com/news/coffee-supreme-invests-in-sydney-based-specialty-coffee-roaster-gabriel-coffee/,worldcoffeeportal,neutral,397.75,403.9500122070313,1.5587711394170476,중립,title: coffee supreme invests in sydney-based specialty coffee roaster gabriel coffee
2025-02-06,South Korea’s The Venti preparing for international debut in Canada,https://www.worldcoffeeportal.com/news/south-koreas-the-venti-preparing-for-international-debut-in-canada/,worldcoffeeportal,neutral,403.9500122070313,404.3500061035156,0.09902064225692223,중립,title: south korea’s the venti preparing for international debut in canada
2025-02-06,UK’s 200 Degrees saw healthy annual sales before The Nero Group acquisition,https://www.worldcoffeeportal.com/news/uks-200-degrees-saw-healthy-annual-sales-before-the-nero-group-acquisition/,worldcoffeeportal,neutral,403.9500122070313,404.3500061035156,0.09902064225692223,중립,title: uk’s 200 degrees saw healthy annual sales before the nero group acquisition
2025-02-06,Italy’s Café Barbera planning rapid franchise expansion in Greece,https://www.worldcoffeeportal.com/news/italys-cafe-barbera-planning-rapid-franchise-expansion-in-greece/,worldcoffeeportal,neutral,403.9500122070313,404.3500061035156,0.09902064225692223,중립,title: italy’s café barbera planning rapid franchise expansion in greece
2025-02-06,Malaysia’s ZUS Coffee seeking to open 150 new stores in the Philippines in 2025,https://www.worldcoffeeportal.com/news/malaysias-zus-coffee-seeking-to-open-150-new-stores-in-the-philippines-in-2025/,worldcoffeeportal,neutral,403.9500122070313,404.3500061035156,0.09902064225692223,중립,title: malaysia’s zus coffee seeking to open 150 new stores in the philippines in 2025
2025-02-06,Regeneratively Farmed is the New Buzz Label on Supermarket Shelves – But What Does it Actually Mean?,https://dailycoffeenews.com/2025/02/06/regeneratively-farmed-is-the-new-buzz-label-on-supermarket-shelves-but-what-does-it-actually-mean/,dailycoffeenews,neutral,403.9500122070313,404.3500061035156,0.09902064225692223,중립,title: regeneratively farmed is the new buzz label on supermarket shelves – but what does it actually mean?
2025-02-07,Daisy Green preparing for international expansion after strong full-year sales,https://www.worldcoffeeportal.com/news/daisy-green-preparing-for-international-expansion-after-strong-full-year-sales/,worldcoffeeportal,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,title: daisy green preparing for international expansion after strong full-year sales
2025-02-07,Panera Bread strengthens C-suite with Chief Information Officer appointment,https://www.worldcoffeeportal.com/news/panera-bread-strengthens-c-suite-with-chief-information-officer-appointment/,worldcoffeeportal,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,title: panera bread strengthens c-suite with chief information officer appointment
2025-02-07,Yum China hails coffee as ‘key growth driver’ for KFC business,https://www.worldcoffeeportal.com/news/yum-china-hails-coffee-as-key-growth-driver-for-kfc-business/,worldcoffeeportal,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,title: yum china hails coffee as ‘key growth driver’ for kfc business
2025-02-07,"The Price of Coffee is All Over the News, But What Is the Price of Coffee?",https://dailycoffeenews.com/2025/02/07/the-price-of-coffee-is-all-over-the-news-but-what-is-the-price-of-coffee/,dailycoffeenews,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,"title: the price of coffee is all over the news, but what is the price of coffee?"
2025-02-07,Weekly Coffee News: A ‘Canadiano’ Movement + Education from Loring,https://dailycoffeenews.com/2025/02/07/weekly-coffee-news-a-canadiano-movement-education-from-loring/,dailycoffeenews,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,title: weekly coffee news: a ‘canadiano’ movement + education from loring
2025-02-07,Espresso House appoints new Director of Retail Operations and Franchising,https://www.worldcoffeeportal.com/news/espresso-house-appoints-new-director-of-retail-operations-and-franchising/,worldcoffeeportal,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,title: espresso house appoints new director of retail operations and franchising
2025-02-07,Fairtrade Foundation appoints new CEO,https://www.worldcoffeeportal.com/news/fairtrade-foundation-appoints-new-ceo/,worldcoffeeportal,neutral,404.3500061035156,429.0499877929687,6.108564688170117,상승,title: fairtrade foundation appoints new ceo
2025-02-08,"Dutch Bros reaches 1,000 stores with Florida outlet",https://www.worldcoffeeportal.com/news/dutch-bros-reaches-1-000-stores-with-florida-outlet/,worldcoffeeportal,neutral,,,,,"title: dutch bros reaches 1,000 stores with florida outlet"
2025-02-09,Le Pain Quotidien signs master franchise agreement for Paraguay launch,https://www.worldcoffeeportal.com/news/le-pain-quotidien-signs-master-franchise-agreement-for-paraguay-launch/,worldcoffeeportal,neutral,,,,,title: le pain quotidien signs master franchise agreement for paraguay launch
2025-02-10,Coffee Science Foundation and ZHAW Launch Defects Research Project,https://dailycoffeenews.com/2025/02/10/coffee-science-foundation-and-zhaw-launch-defects-research-project/,dailycoffeenews,neutral,429.0499877929687,413.4500122070313,-3.6359342803349315,중립,title: coffee science foundation and zhaw launch defects research project
2025-02-10,Florida’s Musa Coffee Makes a Splash with Coffees Grown and Roasted in Colombia,https://dailycoffeenews.com/2025/02/10/floridas-musa-coffee-makes-a-splash-with-coffees-grown-and-roasted-in-colombia/,dailycoffeenews,neutral,429.0499877929687,413.4500122070313,-3.6359342803349315,중립,title: florida’s musa coffee makes a splash with coffees grown and roasted in colombia
2025-02-10,Japan’s % Arabica makes Hungary debut with Budapest outlet,https://www.worldcoffeeportal.com/news/japans-arabica-makes-hungary-debut-with-budapest-outlet/,worldcoffeeportal,neutral,429.0499877929687,413.4500122070313,-3.6359342803349315,중립,title: japan’s % arabica makes hungary debut with budapest outlet
2025-02-11,Löfbergs fully acquires Danish coffee roaster Peter Larsen Kaffe,https://www.worldcoffeeportal.com/news/lofbergs-fully-acquires-danish-coffee-roaster-peter-larsen-kaffe/,worldcoffeeportal,neutral,413.4500122070313,431.7999877929687,4.438257357397006,상승,title: löfbergs fully acquires danish coffee roaster peter larsen kaffe
2025-02-11,Löfbergs Acquires 100% Stake in Denmark’s Peter Larsen Kaffe,https://dailycoffeenews.com/2025/02/11/lofbergs-acquires-100-stake-in-denmarks-peter-larsen-kaffe/,dailycoffeenews,neutral,413.4500122070313,431.7999877929687,4.438257357397006,상승,title: löfbergs acquires 100% stake in denmark’s peter larsen kaffe
2025-02-11,The Hijacked Load: A Cautionary Tale for Coffee Professionals,https://dailycoffeenews.com/2025/02/11/the-hijacked-load-a-cautionary-tale-for-coffee-professionals/,dailycoffeenews,neutral,413.4500122070313,431.7999877929687,4.438257357397006,상승,title: the hijacked load: a cautionary tale for coffee professionals
2025-02-11,Quamar Keeps Things Cool Inside New Alpha Grinder Line,https://dailycoffeenews.com/2025/02/11/quamar-keeps-things-cool-inside-new-alpha-grinder-line/,dailycoffeenews,neutral,413.4500122070313,431.7999877929687,4.438257357397006,상승,title: quamar keeps things cool inside new alpha grinder line
2025-02-12,"Top Lot Gets $4,546/lb at Inaugural DMCC Specialty Coffee Auction in Dubai",https://dailycoffeenews.com/2025/02/12/top-lot-gets-4546-lb-at-inaugural-dmcc-specialty-coffee-auction-in-dubai/,dailycoffeenews,neutral,431.7999877929687,438.8999938964844,1.644281219137009,중립,"title: top lot gets $4,546/lb at inaugural dmcc specialty coffee auction in dubai"
2025-02-12,"Study: Coffee Reduces Type 2 Diabetes Risk, But Sweeteners Mess Things Up",https://dailycoffeenews.com/2025/02/12/study-coffee-reduces-type-2-diabetes-risk-but-sweeteners-mess-things-up/,dailycoffeenews,neutral,431.7999877929687,438.8999938964844,1.644281219137009,중립,"title: study: coffee reduces type 2 diabetes risk, but sweeteners mess things up"
2025-02-12,The Lever Launches ‘Map of Collectors’ for Specific Type of Espresso Enthusiasts,https://dailycoffeenews.com/2025/02/12/the-lever-launches-map-of-collectors-for-specific-type-of-espresso-enthusiasts/,dailycoffeenews,neutral,431.7999877929687,438.8999938964844,1.644281219137009,중립,title: the lever launches ‘map of collectors’ for specific type of espresso enthusiasts
2025-02-13,Spring Comes Early in Fort Worth with the New Ostara Coffee Roasters Cafe,https://dailycoffeenews.com/2025/02/13/spring-comes-early-in-fort-worth-with-the-new-ostara-coffee-roasters-cafe/,dailycoffeenews,neutral,438.8999938964844,419.75,-4.363179349006996,하락,title: spring comes early in fort worth with the new ostara coffee roasters cafe
2025-02-13,Oatly targets group-level profitability after narrowing losses in 2024,https://www.worldcoffeeportal.com/news/oatly-targets-group-level-profitability-after-narrowing-losses-in-2024/,worldcoffeeportal,neutral,438.8999938964844,419.75,-4.363179349006996,하락,title: oatly targets group-level profitability after narrowing losses in 2024
2025-02-14,"After Destruction in LA, Caffe Luxxe Says, ‘We Are Bent but Not Broken’",https://dailycoffeenews.com/2025/02/14/after-destruction-in-la-caffe-luxxe-says-we-are-bent-but-not-broken/,dailycoffeenews,neutral,419.75,419.0,-0.1786777843954735,중립,"title: after destruction in la, caffe luxxe says, ‘we are bent but not broken’"
2025-02-14,Starbucks seeking to open 500 stores in Middle East by 2030,https://www.worldcoffeeportal.com/news/starbucks-seeking-to-open-500-stores-in-middle-east-by-2030/,worldcoffeeportal,neutral,419.75,419.0,-0.1786777843954735,중립,title: starbucks seeking to open 500 stores in middle east by 2030
2025-02-14,Weekly Coffee News: Let’s Talk Coffee in Peru + Hawaii Competition Judges Sought,https://dailycoffeenews.com/2025/02/14/weekly-coffee-news-lets-talk-coffee-in-peru-hawaii-competition-judges-sought/,dailycoffeenews,neutral,419.75,419.0,-0.1786777843954735,중립,title: weekly coffee news: let’s talk coffee in peru + hawaii competition judges sought
2025-02-17,Akron Coffee Roasters Openly Experiments at the ‘Coffee Lab’,https://dailycoffeenews.com/2025/02/17/akron-coffee-roasters-openly-experiments-at-the-coffee-lab/,dailycoffeenews,neutral,,,,,title: akron coffee roasters openly experiments at the ‘coffee lab’
2025-02-17,Coffee Cycle Rolls Into San Diego’s Ocean Beach,https://dailycoffeenews.com/2025/02/17/coffee-cycle-rolls-into-san-diegos-ocean-beach/,dailycoffeenews,neutral,,,,,title: coffee cycle rolls into san diego’s ocean beach
2025-02-17,Study: Novel Smart Sensor Could Be Refined for Real-Time Espresso QC,https://dailycoffeenews.com/2025/02/17/study-novel-smart-sensor-could-be-refined-for-real-time-espresso-qc/,dailycoffeenews,neutral,,,,,title: study: novel smart sensor could be refined for real-time espresso qc
2025-02-17,Australia’s Zarraffa’s Coffee seeking to open 200 new stores by 2032,https://www.worldcoffeeportal.com/news/australias-zarraffas-coffee-seeking-to-open-200-new-stores-by-2032/,worldcoffeeportal,neutral,,,,,title: australia’s zarraffa’s coffee seeking to open 200 new stores by 2032
2025-02-18,"Missouri AG Sues Starbucks, Cites ‘More Female and Less White’ Workforce",https://dailycoffeenews.com/2025/02/18/missouri-ag-sues-starbucks-cites-more-female-and-less-white-workforce/,dailycoffeenews,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,"title: missouri ag sues starbucks, cites ‘more female and less white’ workforce"
2025-02-18,The 2024 Specialty Coffee Transaction Guide is Here,https://dailycoffeenews.com/2025/02/18/the-2024-specialty-coffee-transaction-guide-is-here/,dailycoffeenews,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,title: the 2024 specialty coffee transaction guide is here
2025-02-18,Nestlé banking on coffee brands as high costs hit sales globally,https://www.worldcoffeeportal.com/news/nestle-banking-on-coffee-brands-as-high-costs-hit-sales-globally/,worldcoffeeportal,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,title: nestlé banking on coffee brands as high costs hit sales globally
2025-02-18,Costa Coffee to raise UK barista hourly wage by average 5%,https://www.worldcoffeeportal.com/news/costa-coffee-to-raise-uk-barista-hourly-wage-by-average-5/,worldcoffeeportal,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,title: costa coffee to raise uk barista hourly wage by average 5%
2025-02-18,Blue Tokai strengthens UAE presence with new distribution deals,https://www.worldcoffeeportal.com/news/blue-tokai-strengthens-uae-presence-with-new-distribution-deals/,worldcoffeeportal,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,title: blue tokai strengthens uae presence with new distribution deals
2025-02-18,China’s Cotti Coffee to open branded convenience stores,https://www.worldcoffeeportal.com/news/chinas-cotti-coffee-to-open-branded-convenience-stores/,worldcoffeeportal,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,title: china’s cotti coffee to open branded convenience stores
2025-02-18,Burnside Coffee Boldly Goes Cold in Downtown Sacramento,https://dailycoffeenews.com/2025/02/18/burnside-coffee-boldly-goes-cold-in-downtown-sacramento/,dailycoffeenews,neutral,419.0,417.8999938964844,-0.26253128962186756,중립,title: burnside coffee boldly goes cold in downtown sacramento
2025-02-19,Dairy Farmers of America (DFA) Sues Westrock Coffee Over Trade Secrets,https://dailycoffeenews.com/2025/02/19/dairy-farmers-of-america-dfa-sues-westrock-coffee-over-trade-secrets/,dailycoffeenews,neutral,417.8999938964844,395.75,-5.300309696097058,하락,title: dairy farmers of america (dfa) sues westrock coffee over trade secrets
2025-02-19,"With Franchising, Reborn Coffee Gets Commitments for 30 New US Locations",https://dailycoffeenews.com/2025/02/19/with-franchising-reborn-coffee-gets-commitments-for-30-new-us-locations/,dailycoffeenews,neutral,417.8999938964844,395.75,-5.300309696097058,하락,"title: with franchising, reborn coffee gets commitments for 30 new us locations"
2025-02-19,Dutch Bros bolsters Board of Directors with Gen Z marketing specialist,https://www.worldcoffeeportal.com/news/dutch-bros-bolsters-board-of-directors-with-gen-z-marketing-specialist/,worldcoffeeportal,neutral,417.8999938964844,395.75,-5.300309696097058,하락,title: dutch bros bolsters board of directors with gen z marketing specialist
2025-02-19,Vietnam’s The Coffee House reportedly acquired by leading restaurant group,https://www.worldcoffeeportal.com/news/vietnams-the-coffee-house-reportedly-acquired-by-leading-restaurant-group/,worldcoffeeportal,neutral,417.8999938964844,395.75,-5.300309696097058,하락,title: vietnam’s the coffee house reportedly acquired by leading restaurant group
2025-02-19,Intelligentsia Coffee Thinks Big at New Chicago Roastery,https://dailycoffeenews.com/2025/02/19/intelligentsia-coffee-thinks-big-at-new-chicago-roastery/,dailycoffeenews,neutral,417.8999938964844,395.75,-5.300309696097058,하락,title: intelligentsia coffee thinks big at new chicago roastery
2025-02-20,Coffee Bean Taps Past Taco Bell and Starbucks Exec Tara Hinkle as Head of Americas,https://dailycoffeenews.com/2025/02/20/coffee-bean-taps-past-taco-bell-and-starbucks-exec-tara-hinkle-as-head-of-americas/,dailycoffeenews,neutral,395.75,400.0,1.0739102969046115,중립,title: coffee bean taps past taco bell and starbucks exec tara hinkle as head of americas
2025-02-20,The Coffee Bean & Tea Leaf hires former Starbucks exec to drive Americas growth,https://www.worldcoffeeportal.com/news/the-coffee-bean-tea-leaf-hires-former-starbucks-exec-to-drive-americas-growth/,worldcoffeeportal,neutral,395.75,400.0,1.0739102969046115,중립,title: the coffee bean & tea leaf hires former starbucks exec to drive americas growth
2025-02-20,Cafés and bakeries outperform QSR in Retail Food Group’s half-year results,https://www.worldcoffeeportal.com/news/cafes-and-bakeries-outperform-qsr-in-retail-food-groups-half-year-results/,worldcoffeeportal,neutral,395.75,400.0,1.0739102969046115,중립,title: cafés and bakeries outperform qsr in retail food group’s half-year results
2025-02-20,Gong cha appoints new Global Chief Financial Officer,https://www.worldcoffeeportal.com/news/gong-cha-appoints-new-global-chief-financial-officer/,worldcoffeeportal,neutral,395.75,400.0,1.0739102969046115,중립,title: gong cha appoints new global chief financial officer
2025-02-20,Cloud Cover Coffee Billows Into Downtown Buffalo,https://dailycoffeenews.com/2025/02/20/cloud-cover-coffee-billows-into-downtown-buffalo/,dailycoffeenews,neutral,395.75,400.0,1.0739102969046115,중립,title: cloud cover coffee billows into downtown buffalo
2025-02-21,Weekly Coffee News: Climate Changing Cocoa + IWCA Updates,https://dailycoffeenews.com/2025/02/21/weekly-coffee-news-climate-changing-cocoa-iwca-updates/,dailycoffeenews,neutral,400.0,393.7999877929687,-1.5500030517578267,중립,title: weekly coffee news: climate changing cocoa + iwca updates
2025-02-21,Coffee Roasters Are (or Should Be) Raising Prices. Here’s Some Advice on How,https://dailycoffeenews.com/2025/02/21/coffee-roasters-are-or-should-be-raising-prices-heres-some-advice-on-how/,dailycoffeenews,price-up,400.0,393.7999877929687,-1.5500030517578267,중립,title: coffee roasters are (or should be) raising prices. here’s some advice on how
2025-02-21,Luckin Coffee vows to continue price war following robust 2024 results,https://www.worldcoffeeportal.com/news/luckin-coffee-vows-to-continue-price-war-following-robust-2024-results/,worldcoffeeportal,neutral,400.0,393.7999877929687,-1.5500030517578267,중립,title: luckin coffee vows to continue price war following robust 2024 results
2025-02-21,Dunkin’ to scrap non-dairy surcharge in the US following customer feedback,https://www.worldcoffeeportal.com/news/dunkin-to-scrap-non-dairy-surcharge-in-the-us-following-customer-feedback/,worldcoffeeportal,neutral,400.0,393.7999877929687,-1.5500030517578267,중립,title: dunkin’ to scrap non-dairy surcharge in the us following customer feedback
2025-02-24,"Starbucks to cut 1,100 corporate jobs globally",https://www.worldcoffeeportal.com/news/starbucks-to-cut-1-100-corporate-jobs-globally/,worldcoffeeportal,neutral,393.7999877929687,380.5,-3.377345912961495,중립,"title: starbucks to cut 1,100 corporate jobs globally"
2025-02-24,Consumer boycotts dented second-quarter trade for Starbucks Malaysia,https://www.worldcoffeeportal.com/news/consumer-boycotts-dented-second-quarter-trade-for-starbucks-malaysia/,worldcoffeeportal,neutral,393.7999877929687,380.5,-3.377345912961495,중립,title: consumer boycotts dented second-quarter trade for starbucks malaysia
2025-02-24,Tomoro Coffee seeking new leadership after Global CEO steps down,https://www.worldcoffeeportal.com/news/tomoro-coffee-seeking-new-leadership-after-global-ceo-steps-down/,worldcoffeeportal,neutral,393.7999877929687,380.5,-3.377345912961495,중립,title: tomoro coffee seeking new leadership after global ceo steps down
2025-02-24,"Starbucks Coffee is Laying Off 1,100 Corporate Employees",https://dailycoffeenews.com/2025/02/24/starbucks-coffee-is-laying-off-1100-corporate-employees/,dailycoffeenews,neutral,393.7999877929687,380.5,-3.377345912961495,중립,"title: starbucks coffee is laying off 1,100 corporate employees"
2025-02-24,The Tailwind Roasting Collaborative in Chicago is Uplifting Small Businesses,https://dailycoffeenews.com/2025/02/24/the-tailwind-roasting-collaborative-in-chicago-is-uplifting-small-businesses/,dailycoffeenews,neutral,393.7999877929687,380.5,-3.377345912961495,중립,title: the tailwind roasting collaborative in chicago is uplifting small businesses
2025-02-24,"Northshore Specialty Coffee Surges in Jackson, Mississippi",https://dailycoffeenews.com/2025/02/24/northshore-specialty-coffee-surges-in-jackson-mississippi/,dailycoffeenews,neutral,393.7999877929687,380.5,-3.377345912961495,중립,"title: northshore specialty coffee surges in jackson, mississippi"
2025-02-25,"Several investors mulling $1bn Starbucks China stake acquisition, report says",https://www.worldcoffeeportal.com/news/several-investors-mulling-1bn-starbucks-china-stake-acquisition-report-says/,worldcoffeeportal,neutral,380.5,379.4500122070313,-0.27594948566851335,중립,"title: several investors mulling $1bn starbucks china stake acquisition, report says"
2025-02-25,Northern Ireland’s Suki Tea Makers becomes a B Corp,https://www.worldcoffeeportal.com/news/northern-irelands-suki-tea-makers-becomes-a-b-corp/,worldcoffeeportal,neutral,380.5,379.4500122070313,-0.27594948566851335,중립,title: northern ireland’s suki tea makers becomes a b corp
